indiv,freq_x,plate,cage,treatment,sex
2428__Chrom_21_4_A5,0.122132142,Chrom_21_4,Cage 2,3mM,male
2428__Chrom_21_4_A6,0.120815473,Chrom_21_4,Cage 2,3mM,male
2428__Chrom_21_4_A7,0.116869124,Chrom_21_4,Cage 2,3mM,male
2428__Chrom_21_4_A8,0.214118783,Chrom_21_4,Cage 2,3mM,female
2428__Chrom_21_4_A9,0.13161591,Chrom_21_4,Cage 2,3mM,male
2428__Chrom_21_4_B1,0.22390549,Chrom_21_4,Cage 2,3mM,female
2428__Chrom_21_4_B10,0.150761597,Chrom_21_4,Cage 2,3mM,male
2428__Chrom_21_4_B11,0.216370567,Chrom_21_4,Cage 2,3mM,female
2428__Chrom_21_4_B12,0.21942886,Chrom_21_4,Cage 2,3mM,female
2428__Chrom_21_4_B2,0.134351711,Chrom_21_4,Cage 2,3mM,male
2428__Chrom_21_4_B3,0.221311748,Chrom_21_4,Cage 2,3mM,female
2428__Chrom_21_4_B4,0.132360907,Chrom_21_4,Cage 2,3mM,male
2428__Chrom_21_4_B5,0.213219566,Chrom_21_4,Cage 2,3mM,female
2428__Chrom_21_4_B6,0.219789424,Chrom_21_4,Cage 2,3mM,female
2428__Chrom_21_4_B7,0.219040812,Chrom_21_4,Cage 2,3mM,female
2428__Chrom_21_4_B8,0.220958038,Chrom_21_4,Cage 2,3mM,female
2428__Chrom_21_4_B9,0.222518892,Chrom_21_4,Cage 2,3mM,female
2428__Chrom_21_4_C1,0.227101705,Chrom_21_4,Cage 2,3mM,female
2428__Chrom_21_4_C10,0.224937441,Chrom_21_4,Cage 2,3mM,female
2428__Chrom_21_4_C11,0.220126771,Chrom_21_4,Cage 2,3mM,female
2428__Chrom_21_4_C12,0.222313168,Chrom_21_4,Cage 2,3mM,female
2428__Chrom_21_4_C2,0.130026712,Chrom_21_4,Cage 2,3mM,male
2428__Chrom_21_4_C3,0.225159784,Chrom_21_4,Cage 2,3mM,female
2428__Chrom_21_4_C4,0.128713254,Chrom_21_4,Cage 2,3mM,male
2428__Chrom_21_4_C5,0.119292367,Chrom_21_4,Cage 2,3mM,male
2428__Chrom_21_4_C6,0.215105933,Chrom_21_4,Cage 2,3mM,female
2428__Chrom_21_4_C7,0.216538801,Chrom_21_4,Cage 2,3mM,female
2428__Chrom_21_4_C8,0.129607944,Chrom_21_4,Cage 2,3mM,male
2428__Chrom_21_4_C9,0.21878865,Chrom_21_4,Cage 2,3mM,female
2428__Chrom_21_4_D1,0.223164421,Chrom_21_4,Cage 2,3mM,female
2428__Chrom_21_4_D10,0.124792146,Chrom_21_4,Cage 2,3mM,male
2428__Chrom_21_4_D11,0.122605903,Chrom_21_4,Cage 2,3mM,male
2428__Chrom_21_4_D12,0.118133439,Chrom_21_4,Cage 2,3mM,male
2428__Chrom_21_4_D2,0.2228505,Chrom_21_4,Cage 2,3mM,female
2428__Chrom_21_4_D3,0.23191077,Chrom_21_4,Cage 2,3mM,female
2428__Chrom_21_4_D4,0.13272387,Chrom_21_4,Cage 2,3mM,male
2428__Chrom_21_4_D5,0.123181157,Chrom_21_4,Cage 2,3mM,male
2428__Chrom_21_4_D6,0.117867918,Chrom_21_4,Cage 2,3mM,male
2428__Chrom_21_4_D7,0.119381715,Chrom_21_4,Cage 2,3mM,male
2428__Chrom_21_4_D8,0.214346478,Chrom_21_4,Cage 2,3mM,female
2428__Chrom_21_4_D9,0.126791265,Chrom_21_4,Cage 2,3mM,male
2428__Chrom_21_4_E1,0.117275241,Chrom_21_4,Cage 2,3mM,male
2428__Chrom_21_4_E10,0.132968992,Chrom_21_4,Cage 2,3mM,male
2428__Chrom_21_4_E11,0.221727735,Chrom_21_4,Cage 2,3mM,female
2428__Chrom_21_4_E12,0.12744621,Chrom_21_4,Cage 2,3mM,male
2428__Chrom_21_4_E2,0.220083301,Chrom_21_4,Cage 2,3mM,female
2428__Chrom_21_4_E3,0.141529287,Chrom_21_4,Cage 2,3mM,male
2428__Chrom_21_4_E4,0.131552156,Chrom_21_4,Cage 2,3mM,male
2428__Chrom_21_4_E5,0.118600709,Chrom_21_4,Cage 2,3mM,male
2428__Chrom_21_4_E6,0.220320907,Chrom_21_4,Cage 2,3mM,female
2428__Chrom_21_4_E7,0.128667636,Chrom_21_4,Cage 2,3mM,male
2428__Chrom_21_4_E8,0.223836501,Chrom_21_4,Cage 2,3mM,female
2428__Chrom_21_4_E9,0.225147095,Chrom_21_4,Cage 2,3mM,female
2428__Chrom_21_4_F1,0.223165369,Chrom_21_4,Cage 2,3mM,female
2428__Chrom_21_4_F10,0.215177289,Chrom_21_4,Cage 2,3mM,female
2428__Chrom_21_4_F11,0.22257937,Chrom_21_4,Cage 2,3mM,female
2428__Chrom_21_4_F12,0.130683122,Chrom_21_4,Cage 2,3mM,male
2428__Chrom_21_4_F2,0.135327732,Chrom_21_4,Cage 2,3mM,male
2428__Chrom_21_4_F3,0.223938042,Chrom_21_4,Cage 2,3mM,female
2428__Chrom_21_4_F4,0.128782691,Chrom_21_4,Cage 2,3mM,male
2428__Chrom_21_4_F5,0.119767404,Chrom_21_4,Cage 2,3mM,male
2428__Chrom_21_4_F6,0.221061984,Chrom_21_4,Cage 2,3mM,female
2428__Chrom_21_4_F7,0.131152807,Chrom_21_4,Cage 2,3mM,male
2428__Chrom_21_4_F8,0.222861292,Chrom_21_4,Cage 2,3mM,female
2428__Chrom_21_4_F9,0.141302723,Chrom_21_4,Cage 2,3mM,male
2428__Chrom_21_4_G1,0.115789496,Chrom_21_4,Cage 2,3mM,male
2428__Chrom_21_4_G10,0.227782795,Chrom_21_4,Cage 2,3mM,female
2428__Chrom_21_4_G11,0.135940751,Chrom_21_4,Cage 2,3mM,male
2428__Chrom_21_4_G12,0.222345304,Chrom_21_4,Cage 2,3mM,female
2428__Chrom_21_4_G2,0.118499369,Chrom_21_4,Cage 2,3mM,male
2428__Chrom_21_4_G3,0.220790403,Chrom_21_4,Cage 2,3mM,female
2428__Chrom_21_4_G4,0.221502387,Chrom_21_4,Cage 2,3mM,female
2428__Chrom_21_4_G5,0.133488282,Chrom_21_4,Cage 2,3mM,male
2428__Chrom_21_4_G6,0.133276278,Chrom_21_4,Cage 2,3mM,male
2428__Chrom_21_4_G7,0.22411594,Chrom_21_4,Cage 2,3mM,female
2428__Chrom_21_4_G8,0.125907452,Chrom_21_4,Cage 2,3mM,male
2428__Chrom_21_4_G9,0.212587284,Chrom_21_4,Cage 2,3mM,female
2428__Chrom_21_4_H1,0.127458148,Chrom_21_4,Cage 2,3mM,male
2428__Chrom_21_4_H10,0.216863662,Chrom_21_4,Cage 2,3mM,female
2428__Chrom_21_4_H11,0.124748346,Chrom_21_4,Cage 2,3mM,male
2428__Chrom_21_4_H12,0.119974626,Chrom_21_4,Cage 2,3mM,male
2428__Chrom_21_4_H2,0.118084425,Chrom_21_4,Cage 2,3mM,male
2428__Chrom_21_4_H3,0.217139929,Chrom_21_4,Cage 2,3mM,female
2428__Chrom_21_4_H4,0.122642465,Chrom_21_4,Cage 2,3mM,male
2428__Chrom_21_4_H5,0.220672394,Chrom_21_4,Cage 2,3mM,female
2428__Chrom_21_4_H6,0.224612729,Chrom_21_4,Cage 2,3mM,female
2428__Chrom_21_4_H7,0.228182835,Chrom_21_4,Cage 2,3mM,female
2428__Chrom_21_4_H8,0.136236579,Chrom_21_4,Cage 2,3mM,male
2428__Chrom_21_4_H9,0.122821365,Chrom_21_4,Cage 2,3mM,male
2428__Chrom_21_5_A1,0.223572157,Chrom_21_5,Cage 2,3mM,female
2428__Chrom_21_5_A10,0.218224633,Chrom_21_5,Cage 2,3mM,female
2428__Chrom_21_5_A11,0.134613498,Chrom_21_5,Cage 2,3mM,male
2428__Chrom_21_5_A12,0.218293561,Chrom_21_5,Cage 2,3mM,female
2428__Chrom_21_5_A2,0.15209802,Chrom_21_5,Cage 2,3mM,male
2428__Chrom_21_5_A3,0.139842152,Chrom_21_5,Cage 2,3mM,male
2428__Chrom_21_5_A4,0.212461342,Chrom_21_5,Cage 2,3mM,female
2428__Chrom_21_5_A5,0.126901826,Chrom_21_5,Cage 2,3mM,male
2428__Chrom_21_5_A6,0.218012506,Chrom_21_5,Cage 2,3mM,female
2428__Chrom_21_5_A7,0.219473374,Chrom_21_5,Cage 2,3mM,female
2428__Chrom_21_5_A8,0.139131529,Chrom_21_5,Cage 2,3mM,male
2428__Chrom_21_5_A9,0.124110669,Chrom_21_5,Cage 2,3mM,male
2428__Chrom_21_5_B1,0.234499872,Chrom_21_5,Cage 2,3mM,female
2428__Chrom_21_5_B10,0.219820543,Chrom_21_5,Cage 2,3mM,female
2428__Chrom_21_5_B11,0.136165287,Chrom_21_5,Cage 2,3mM,male
2428__Chrom_21_5_B12,0.20892385,Chrom_21_5,Cage 2,3mM,female
2428__Chrom_21_5_B2,0.222587056,Chrom_21_5,Cage 2,3mM,female
2428__Chrom_21_5_B3,0.222298445,Chrom_21_5,Cage 2,3mM,female
2428__Chrom_21_5_B4,0.143000762,Chrom_21_5,Cage 2,3mM,male
2428__Chrom_21_5_B5,0.219206544,Chrom_21_5,Cage 2,3mM,female
2428__Chrom_21_5_B6,0.220622871,Chrom_21_5,Cage 2,3mM,female
2428__Chrom_21_5_B7,0.132851654,Chrom_21_5,Cage 2,3mM,male
2428__Chrom_21_5_B8,0.12603548,Chrom_21_5,Cage 2,3mM,male
2428__Chrom_21_5_B9,0.216325201,Chrom_21_5,Cage 2,3mM,female
2428__Chrom_21_5_C1,0.131942954,Chrom_21_5,Cage 2,3mM,male
2428__Chrom_21_5_C10,0.219059762,Chrom_21_5,Cage 2,3mM,female
2428__Chrom_21_5_C11,0.136255351,Chrom_21_5,Cage 2,3mM,male
2428__Chrom_21_5_C12,0.217607995,Chrom_21_5,Cage 2,3mM,female
2428__Chrom_21_5_C2,0.124987139,Chrom_21_5,Cage 2,3mM,male
2428__Chrom_21_5_C3,0.170651541,Chrom_21_5,Cage 2,3mM,male
2428__Chrom_21_5_C4,0.124917752,Chrom_21_5,Cage 2,3mM,male
2428__Chrom_21_5_C5,0.220615879,Chrom_21_5,Cage 2,3mM,female
2428__Chrom_21_5_C6,0.222059675,Chrom_21_5,Cage 2,3mM,female
2428__Chrom_21_5_C7,0.137184429,Chrom_21_5,Cage 2,3mM,male
2428__Chrom_21_5_C8,0.127981132,Chrom_21_5,Cage 2,3mM,male
2428__Chrom_21_5_C9,0.143802348,Chrom_21_5,Cage 2,3mM,male
2428__Chrom_21_5_D1,0.22590884,Chrom_21_5,Cage 2,3mM,female
2428__Chrom_21_5_D10,0.212805071,Chrom_21_5,Cage 2,3mM,female
2428__Chrom_21_5_D11,0.140946636,Chrom_21_5,Cage 2,3mM,male
2428__Chrom_21_5_D12,0.218694523,Chrom_21_5,Cage 2,3mM,female
2428__Chrom_21_5_D2,0.147269817,Chrom_21_5,Cage 2,3mM,male
2428__Chrom_21_5_D3,0.162665343,Chrom_21_5,Cage 2,3mM,male
2428__Chrom_21_5_D4,0.218692155,Chrom_21_5,Cage 2,3mM,female
2428__Chrom_21_5_D5,0.222609011,Chrom_21_5,Cage 2,3mM,female
2428__Chrom_21_5_D6,0.13795826,Chrom_21_5,Cage 2,3mM,male
2428__Chrom_21_5_D7,0.132049859,Chrom_21_5,Cage 2,3mM,male
2428__Chrom_21_5_D8,0.211775228,Chrom_21_5,Cage 2,3mM,female
2428__Chrom_21_5_D9,0.146302531,Chrom_21_5,Cage 2,3mM,male
2428__Chrom_21_5_E1,0.214553375,Chrom_21_5,Cage 2,3mM,female
2428__Chrom_21_5_E10,0.132070298,Chrom_21_5,Cage 2,3mM,male
2428__Chrom_21_5_E11,0.138225316,Chrom_21_5,Cage 2,3mM,male
2428__Chrom_21_5_E12,0.124141144,Chrom_21_5,Cage 2,3mM,male
2428__Chrom_21_5_E2,0.223366907,Chrom_21_5,Cage 2,3mM,female
2428__Chrom_21_5_E3,0.143615861,Chrom_21_5,Cage 2,3mM,male
2428__Chrom_21_5_E4,0.13039254,Chrom_21_5,Cage 2,3mM,male
2428__Chrom_21_5_E5,0.124372507,Chrom_21_5,Cage 2,3mM,male
2428__Chrom_21_5_E6,0.218307679,Chrom_21_5,Cage 2,3mM,female
2428__Chrom_21_5_E7,0.220233167,Chrom_21_5,Cage 2,3mM,female
2428__Chrom_21_5_E8,0.143001516,Chrom_21_5,Cage 2,3mM,male
2428__Chrom_21_5_E9,0.129465173,Chrom_21_5,Cage 2,3mM,male
2428__Chrom_21_5_F1,0.12909344,Chrom_21_5,Cage 2,3mM,male
2428__Chrom_21_5_F10,0.127272363,Chrom_21_5,Cage 2,3mM,male
2428__Chrom_21_5_F11,0.213123982,Chrom_21_5,Cage 2,3mM,female
2428__Chrom_21_5_F12,0.176304991,Chrom_21_5,Cage 2,3mM,female
2428__Chrom_21_5_F2,0.211318187,Chrom_21_5,Cage 2,3mM,female
2428__Chrom_21_5_F3,0.227056049,Chrom_21_5,Cage 2,3mM,female
2428__Chrom_21_5_F4,0.225354827,Chrom_21_5,Cage 2,3mM,female
2428__Chrom_21_5_F5,0.14671968,Chrom_21_5,Cage 2,3mM,male
2428__Chrom_21_5_F6,0.234042543,Chrom_21_5,Cage 2,3mM,female
2428__Chrom_21_5_F7,0.147149665,Chrom_21_5,Cage 2,3mM,male
2428__Chrom_21_5_F8,0.213499177,Chrom_21_5,Cage 2,3mM,female
2428__Chrom_21_5_F9,0.139402126,Chrom_21_5,Cage 2,3mM,male
2428__Chrom_21_5_G1,0.122396227,Chrom_21_5,Cage 2,3mM,male
2428__Chrom_21_5_G10,0.224578451,Chrom_21_5,Cage 2,3mM,female
2428__Chrom_21_5_G11,0.139914482,Chrom_21_5,Cage 2,3mM,male
2428__Chrom_21_5_G12,0.217321009,Chrom_21_5,Cage 2,3mM,female
2428__Chrom_21_5_G2,0.209476407,Chrom_21_5,Cage 2,3mM,female
2428__Chrom_21_5_G3,0.128867202,Chrom_21_5,Cage 2,3mM,male
2428__Chrom_21_5_G4,0.215314402,Chrom_21_5,Cage 2,3mM,female
2428__Chrom_21_5_G5,0.136693303,Chrom_21_5,Cage 2,3mM,male
2428__Chrom_21_5_G6,0.227841958,Chrom_21_5,Cage 2,3mM,female
2428__Chrom_21_5_G7,0.136791736,Chrom_21_5,Cage 2,3mM,male
2428__Chrom_21_5_G8,0.130759526,Chrom_21_5,Cage 2,3mM,male
2428__Chrom_21_5_G9,0.218754363,Chrom_21_5,Cage 2,3mM,female
2428__Chrom_21_5_H1,0.129433439,Chrom_21_5,Cage 2,3mM,male
2428__Chrom_21_5_H10,0.131757805,Chrom_21_5,Cage 2,3mM,male
2428__Chrom_21_5_H11,0.217067751,Chrom_21_5,Cage 2,3mM,female
2428__Chrom_21_5_H12,0.131067842,Chrom_21_5,Cage 2,3mM,male
2428__Chrom_21_5_H2,0.212717377,Chrom_21_5,Cage 2,3mM,female
2428__Chrom_21_5_H3,0.133833104,Chrom_21_5,Cage 2,3mM,male
2428__Chrom_21_5_H4,0.220763955,Chrom_21_5,Cage 2,3mM,female
2428__Chrom_21_5_H5,0.13949105,Chrom_21_5,Cage 2,3mM,male
2428__Chrom_21_5_H6,0.12077799,Chrom_21_5,Cage 2,3mM,male
2428__Chrom_21_5_H7,0.216961316,Chrom_21_5,Cage 2,3mM,female
2428__Chrom_21_5_H8,0.140639012,Chrom_21_5,Cage 2,3mM,male
2428__Chrom_21_5_H9,0.135685484,Chrom_21_5,Cage 2,3mM,male
2428__Chrom_21_6_A1,0.181327048,Chrom_21_6,Cage 2,3mM,female
2428__Chrom_21_6_A10,0.131972377,Chrom_21_6,Cage 2,3mM,male
2428__Chrom_21_6_A11,0.20043954,Chrom_21_6,Cage 2,3mM,female
2428__Chrom_21_6_A12,0.127301516,Chrom_21_6,Cage 2,3mM,male
2428__Chrom_21_6_A2,0.145214002,Chrom_21_6,Cage 2,3mM,male
2428__Chrom_21_6_A3,0.118176007,Chrom_21_6,Cage 2,3mM,male
2428__Chrom_21_6_A4,0.20655298,Chrom_21_6,Cage 2,3mM,female
2428__Chrom_21_6_A5,0.210690107,Chrom_21_6,Cage 2,3mM,female
2428__Chrom_21_6_A6,0.213037906,Chrom_21_6,Cage 2,3mM,female
2428__Chrom_21_6_A7,0.135058887,Chrom_21_6,Cage 2,3mM,male
2428__Chrom_21_6_A8,0.201227039,Chrom_21_6,Cage 2,3mM,female
2428__Chrom_21_6_A9,0.211310187,Chrom_21_6,Cage 2,3mM,female
2428__Chrom_21_6_B1,0.215668165,Chrom_21_6,Cage 2,3mM,female
2428__Chrom_21_6_B10,0.132557112,Chrom_21_6,Cage 2,3mM,male
2428__Chrom_21_6_B11,0.200870489,Chrom_21_6,Cage 2,3mM,female
2428__Chrom_21_6_B12,0.121936053,Chrom_21_6,Cage 2,3mM,male
2428__Chrom_21_6_B2,0.212619032,Chrom_21_6,Cage 2,3mM,female
2428__Chrom_21_6_B3,0.2155958,Chrom_21_6,Cage 2,3mM,female
2428__Chrom_21_6_B4,0.128237947,Chrom_21_6,Cage 2,3mM,male
2428__Chrom_21_6_B5,0.117218676,Chrom_21_6,Cage 2,3mM,male
2428__Chrom_21_6_B6,0.20798351,Chrom_21_6,Cage 2,3mM,female
2428__Chrom_21_6_B7,0.132237728,Chrom_21_6,Cage 2,3mM,male
2428__Chrom_21_6_B8,0.118631616,Chrom_21_6,Cage 2,3mM,male
2428__Chrom_21_6_B9,0.2079109,Chrom_21_6,Cage 2,3mM,female
2428__Chrom_21_6_C1,0.21391841,Chrom_21_6,Cage 2,3mM,female
2428__Chrom_21_6_C10,0.130618208,Chrom_21_6,Cage 2,3mM,male
2428__Chrom_21_6_C11,0.208602313,Chrom_21_6,Cage 2,3mM,female
2428__Chrom_21_6_C12,0.120608256,Chrom_21_6,Cage 2,3mM,male
2428__Chrom_21_6_C2,0.215104366,Chrom_21_6,Cage 2,3mM,female
2428__Chrom_21_6_C3,0.130234027,Chrom_21_6,Cage 2,3mM,male
2428__Chrom_21_6_C4,0.116041185,Chrom_21_6,Cage 2,3mM,male
2428__Chrom_21_6_C5,0.153948161,Chrom_21_6,Cage 2,3mM,male
2428__Chrom_21_6_C6,0.113560082,Chrom_21_6,Cage 2,3mM,male
2428__Chrom_21_6_C7,0.205368051,Chrom_21_6,Cage 2,3mM,female
2428__Chrom_21_6_C8,0.210750855,Chrom_21_6,Cage 2,3mM,female
2428__Chrom_21_6_C9,0.215561467,Chrom_21_6,Cage 2,3mM,female
2428__Chrom_21_6_D1,0.170354389,Chrom_21_6,Cage 2,3mM,male
2428__Chrom_21_6_D10,0.217322325,Chrom_21_6,Cage 2,3mM,female
2428__Chrom_21_6_D11,0.133598192,Chrom_21_6,Cage 2,3mM,male
2428__Chrom_21_6_D12,0.12158337,Chrom_21_6,Cage 2,3mM,male
2428__Chrom_21_6_D2,0.209585094,Chrom_21_6,Cage 2,3mM,female
2428__Chrom_21_6_D3,0.202661088,Chrom_21_6,Cage 2,3mM,female
2428__Chrom_21_6_D4,0.210289546,Chrom_21_6,Cage 2,3mM,female
2428__Chrom_21_6_D5,0.216544011,Chrom_21_6,Cage 2,3mM,female
2428__Chrom_21_6_D6,0.218607347,Chrom_21_6,Cage 2,3mM,female
2428__Chrom_21_6_D7,0.215194469,Chrom_21_6,Cage 2,3mM,female
2428__Chrom_21_6_D8,0.126541687,Chrom_21_6,Cage 2,3mM,male
2428__Chrom_21_6_D9,0.205272881,Chrom_21_6,Cage 2,3mM,female
2428__Chrom_21_6_E1,0.113912176,Chrom_21_6,Cage 2,3mM,male
2428__Chrom_21_6_E10,0.215422602,Chrom_21_6,Cage 2,3mM,female
2428__Chrom_21_6_E11,0.213385605,Chrom_21_6,Cage 2,3mM,female
2428__Chrom_21_6_E12,0.138365243,Chrom_21_6,Cage 2,3mM,male
2428__Chrom_21_6_E2,0.207503019,Chrom_21_6,Cage 2,3mM,female
2428__Chrom_21_6_E3,0.117492756,Chrom_21_6,Cage 2,3mM,male
2428__Chrom_21_6_E4,0.207114129,Chrom_21_6,Cage 2,3mM,female
2428__Chrom_21_6_E5,0.21472301,Chrom_21_6,Cage 2,3mM,female
2428__Chrom_21_6_E6,0.120847108,Chrom_21_6,Cage 2,3mM,male
2428__Chrom_21_6_E7,0.172735314,Chrom_21_6,Cage 2,3mM,male
2428__Chrom_21_6_E8,0.211291509,Chrom_21_6,Cage 2,3mM,female
2428__Chrom_21_6_E9,0.217381352,Chrom_21_6,Cage 2,3mM,female
2428__Chrom_21_6_F1,0.220780705,Chrom_21_6,Cage 2,3mM,female
2428__Chrom_21_6_F10,0.207727451,Chrom_21_6,Cage 2,3mM,female
2428__Chrom_21_6_F11,0.214283012,Chrom_21_6,Cage 2,3mM,female
2428__Chrom_21_6_F12,0.128363528,Chrom_21_6,Cage 2,3mM,male
2428__Chrom_21_6_F2,0.213359936,Chrom_21_6,Cage 2,3mM,female
2428__Chrom_21_6_F3,0.213701085,Chrom_21_6,Cage 2,3mM,female
2428__Chrom_21_6_F4,0.2180757,Chrom_21_6,Cage 2,3mM,female
2428__Chrom_21_6_F5,0.133094043,Chrom_21_6,Cage 2,3mM,male
2428__Chrom_21_6_F6,0.213330302,Chrom_21_6,Cage 2,3mM,female
2428__Chrom_21_6_F7,0.130467921,Chrom_21_6,Cage 2,3mM,male
2428__Chrom_21_6_F8,0.210877744,Chrom_21_6,Cage 2,3mM,female
2428__Chrom_21_6_F9,0.127923914,Chrom_21_6,Cage 2,3mM,male
2428__Chrom_21_6_G1,0.109128404,Chrom_21_6,Cage 2,3mM,male
2428__Chrom_21_6_G10,0.217832756,Chrom_21_6,Cage 2,3mM,female
2428__Chrom_21_6_G11,0.122466678,Chrom_21_6,Cage 2,3mM,male
2428__Chrom_21_6_G12,0.209637196,Chrom_21_6,Cage 2,3mM,female
2428__Chrom_21_6_G2,0.203906313,Chrom_21_6,Cage 2,3mM,female
2428__Chrom_21_6_G3,0.210680983,Chrom_21_6,Cage 2,3mM,female
2428__Chrom_21_6_G4,0.130780612,Chrom_21_6,Cage 2,3mM,male
2428__Chrom_21_6_G5,0.117474676,Chrom_21_6,Cage 2,3mM,male
2428__Chrom_21_6_G6,0.112213537,Chrom_21_6,Cage 2,3mM,male
2428__Chrom_21_6_G7,0.210313322,Chrom_21_6,Cage 2,3mM,female
2428__Chrom_21_6_G8,0.210907698,Chrom_21_6,Cage 2,3mM,female
2428__Chrom_21_6_G9,0.212121848,Chrom_21_6,Cage 2,3mM,female
2428__Chrom_21_6_H1,0.110903835,Chrom_21_6,Cage 2,3mM,male
2428__Chrom_21_6_H10,0.214152351,Chrom_21_6,Cage 2,3mM,female
2428__Chrom_21_6_H11,0.213466743,Chrom_21_6,Cage 2,3mM,female
2428__Chrom_21_6_H12,0.213578305,Chrom_21_6,Cage 2,3mM,female
2428__Chrom_21_6_H2,0.125493865,Chrom_21_6,Cage 2,3mM,male
2428__Chrom_21_6_H3,0.2065901,Chrom_21_6,Cage 2,3mM,female
2428__Chrom_21_6_H4,0.210258995,Chrom_21_6,Cage 2,3mM,female
2428__Chrom_21_6_H5,0.124658451,Chrom_21_6,Cage 2,3mM,male
2428__Chrom_21_6_H6,0.210216091,Chrom_21_6,Cage 2,3mM,female
2428__Chrom_21_6_H7,0.129873928,Chrom_21_6,Cage 2,3mM,male
2428__Chrom_21_6_H8,0.123162424,Chrom_21_6,Cage 2,3mM,male
2428__Chrom_21_6_H9,0.210490298,Chrom_21_6,Cage 2,3mM,female
2428__Chrom_21_7_A1,0.203736757,Chrom_21_7,Cage 3,3mM,female
2428__Chrom_21_7_A10,0.122634244,Chrom_21_7,Cage 3,3mM,male
2428__Chrom_21_7_A11,0.116540025,Chrom_21_7,Cage 3,3mM,male
2428__Chrom_21_7_A12,0.117878364,Chrom_21_7,Cage 3,3mM,male
2428__Chrom_21_7_A2,0.117672034,Chrom_21_7,Cage 3,3mM,male
2428__Chrom_21_7_A3,0.202515788,Chrom_21_7,Cage 3,3mM,female
2428__Chrom_21_7_A4,0.133485379,Chrom_21_7,Cage 3,3mM,male
2428__Chrom_21_7_A5,0.120921084,Chrom_21_7,Cage 3,3mM,male
2428__Chrom_21_7_A6,0.206817646,Chrom_21_7,Cage 3,3mM,female
2428__Chrom_21_7_A7,0.217428236,Chrom_21_7,Cage 3,3mM,female
2428__Chrom_21_7_A8,0.16981315,Chrom_21_7,Cage 3,3mM,male
2428__Chrom_21_7_A9,0.123973999,Chrom_21_7,Cage 3,3mM,male
2428__Chrom_21_7_B1,0.217677399,Chrom_21_7,Cage 3,3mM,female
2428__Chrom_21_7_B10,0.210525543,Chrom_21_7,Cage 3,3mM,female
2428__Chrom_21_7_B11,0.14420294,Chrom_21_7,Cage 3,3mM,male
2428__Chrom_21_7_B12,0.125110419,Chrom_21_7,Cage 3,3mM,male
2428__Chrom_21_7_B2,0.127255672,Chrom_21_7,Cage 3,3mM,male
2428__Chrom_21_7_B3,0.12797662,Chrom_21_7,Cage 3,3mM,male
2428__Chrom_21_7_B4,0.119076488,Chrom_21_7,Cage 3,3mM,male
2428__Chrom_21_7_B5,0.215963433,Chrom_21_7,Cage 3,3mM,female
2428__Chrom_21_7_B6,0.135667212,Chrom_21_7,Cage 3,3mM,male
2428__Chrom_21_7_B7,0.121017825,Chrom_21_7,Cage 3,3mM,male
2428__Chrom_21_7_B8,0.152735995,Chrom_21_7,Cage 3,3mM,male
2428__Chrom_21_7_B9,0.204772432,Chrom_21_7,Cage 3,3mM,female
2428__Chrom_21_7_C1,0.210168048,Chrom_21_7,Cage 3,3mM,female
2428__Chrom_21_7_C10,0.14544282,Chrom_21_7,Cage 3,3mM,male
2428__Chrom_21_7_C11,0.117291082,Chrom_21_7,Cage 3,3mM,male
2428__Chrom_21_7_C12,0.128598494,Chrom_21_7,Cage 3,3mM,male
2428__Chrom_21_7_C2,0.199324153,Chrom_21_7,Cage 3,3mM,female
2428__Chrom_21_7_C3,0.130786169,Chrom_21_7,Cage 3,3mM,male
2428__Chrom_21_7_C4,0.120804813,Chrom_21_7,Cage 3,3mM,male
2428__Chrom_21_7_C5,0.208317983,Chrom_21_7,Cage 3,3mM,female
2428__Chrom_21_7_C6,0.141574961,Chrom_21_7,Cage 3,3mM,male
2428__Chrom_21_7_C7,0.18677187,Chrom_21_7,Cage 3,3mM,female
2428__Chrom_21_7_C8,0.140998683,Chrom_21_7,Cage 3,3mM,male
2428__Chrom_21_7_C9,0.1215273,Chrom_21_7,Cage 3,3mM,male
2428__Chrom_21_7_D1,0.135099008,Chrom_21_7,Cage 3,3mM,male
2428__Chrom_21_7_D10,0.130964098,Chrom_21_7,Cage 3,3mM,male
2428__Chrom_21_7_D11,0.175534258,Chrom_21_7,Cage 3,3mM,female
2428__Chrom_21_7_D12,0.12999578,Chrom_21_7,Cage 3,3mM,male
2428__Chrom_21_7_D2,0.200550611,Chrom_21_7,Cage 3,3mM,female
2428__Chrom_21_7_D3,0.215761866,Chrom_21_7,Cage 3,3mM,female
2428__Chrom_21_7_D4,0.139750824,Chrom_21_7,Cage 3,3mM,male
2428__Chrom_21_7_D5,0.210186354,Chrom_21_7,Cage 3,3mM,female
2428__Chrom_21_7_D6,0.216792538,Chrom_21_7,Cage 3,3mM,female
2428__Chrom_21_7_D7,0.141643395,Chrom_21_7,Cage 3,3mM,male
2428__Chrom_21_7_D8,0.18758207,Chrom_21_7,Cage 3,3mM,female
2428__Chrom_21_7_D9,0.126070186,Chrom_21_7,Cage 3,3mM,male
2428__Chrom_21_7_E1,0.123895104,Chrom_21_7,Cage 3,3mM,male
2428__Chrom_21_7_E10,0.158493585,Chrom_21_7,Cage 3,3mM,male
2428__Chrom_21_7_E11,0.124896883,Chrom_21_7,Cage 3,3mM,male
